Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2024-06-01T00:00:00Z
User End Date:,2024-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2024-06-01T00:00:00Z&endtime=2024-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2024-06-01 00:00:00,0.00011349588
2024-06-01 00:30:00,0.000436763949
2024-06-01 01:00:00,0.00109747704
2024-06-01 01:30:00,0.00189769128
2024-06-01 02:00:00,0.00302396459
2024-06-01 02:30:00,0.00456847716
2024-06-01 03:00:00,0.00505016046
2024-06-01 03:30:00,0.00940104853
2024-06-01 04:00:00,0.0130678667
2024-06-01 04:30:00,0.0131875919
2024-06-01 05:00:00,0.0118676983
2024-06-01 05:30:00,0.0182445887
2024-06-01 06:00:00,0.0184567627
2024-06-01 06:30:00,0.0187201425
2024-06-01 07:00:00,0.0143620726
2024-06-01 07:30:00,0.0183900073
2024-06-01 08:00:00,0.0217399932
2024-06-01 08:30:00,0.0275246836
2024-06-01 09:00:00,0.0518247746
2024-06-01 09:30:00,0.0298536774
2024-06-01 10:00:00,0.0271603651
2024-06-01 10:30:00,0.0287233386
2024-06-01 11:00:00,0.0576997921
2024-06-01 11:30:00,0.0410019904
2024-06-01 12:00:00,0.038897451
2024-06-01 12:30:00,0.0348822102
2024-06-01 13:00:00,0.0346273854
2024-06-01 13:30:00,0.0171698611
2024-06-01 14:00:00,0.0327659398
2024-06-01 14:30:00,0.0214131065
2024-06-01 15:00:00,0.0154109346
2024-06-01 15:30:00,0.0150388619
2024-06-01 16:00:00,0.0138067966
2024-06-01 16:30:00,0.037298914
2024-06-01 17:00:00,0.044421915
2024-06-01 17:30:00,0.119355589
2024-06-01 18:00:00,0.122011177
2024-06-01 18:30:00,0.0794318691
2024-06-01 19:00:00,0.0278281197
2024-06-01 19:30:00,0.00757866539
2024-06-01 20:00:00,0.00646900525
2024-06-01 20:30:00,0.00554791559
2024-06-01 21:00:00,0.00622875523
2024-06-01 21:30:00,0.00517473416
2024-06-01 22:00:00,0.00513225142
2024-06-01 22:30:00,0.0040203454
2024-06-01 23:00:00,0.00272125355
2024-06-01 23:30:00,0.00137547147
2024-06-02 00:00:00,0.00167659554
2024-06-02 00:30:00,0.000926459325
2024-06-02 01:00:00,0.000355063064
2024-06-02 01:30:00,0.00257497746
2024-06-02 02:00:00,0.00442935945
2024-06-02 02:30:00,0.00459327456
2024-06-02 03:00:00,0.0112445494
2024-06-02 03:30:00,0.0221173819
2024-06-02 04:00:00,0.0194889791
2024-06-02 04:30:00,0.0178235006
2024-06-02 05:00:00,0.0147395814
2024-06-02 05:30:00,0.0073402524
2024-06-02 06:00:00,0.00427770568
2024-06-02 06:30:00,0.0063181594
2024-06-02 07:00:00,0.00590086589
2024-06-02 07:30:00,0.00508577796
2024-06-02 08:00:00,0.00293428777
2024-06-02 08:30:00,0.00175956404
2024-06-02 09:00:00,0.00207708357
2024-06-02 09:30:00,0.00434717583
2024-06-02 10:00:00,0.0061535947
2024-06-02 10:30:00,0.00666024722
2024-06-02 11:00:00,0.0102562867
2024-06-02 11:30:00,0.00908540748
2024-06-02 12:00:00,0.00831918232
2024-06-02 12:30:00,0.00429874472
2024-06-02 13:00:00,0.00154437835
2024-06-02 13:30:00,0.000846523093
2024-06-02 14:00:00,0.000663708895
2024-06-02 14:30:00,0.000975906034
2024-06-02 15:00:00,0.0013252293
2024-06-02 15:30:00,0.00141434558
2024-06-02 16:00:00,0.00175589777
2024-06-02 16:30:00,0.00204165536
2024-06-02 17:00:00,0.00138664478
2024-06-02 17:30:00,0.00161699136
2024-06-02 18:00:00,0.00193506724
2024-06-02 18:30:00,0.00161023857
2024-06-02 19:00:00,0.00177253748
2024-06-02 19:30:00,0.00266862591
2024-06-02 20:00:00,0.00285677961
2024-06-02 20:30:00,0.00310032
2024-06-02 21:00:00,0.00291826273
2024-06-02 21:30:00,0.0028123525
2024-06-02 22:00:00,0.00172068644
2024-06-02 22:30:00,0.00110242865
2024-06-02 23:00:00,0.000902064086
2024-06-02 23:30:00,0.000189710292
2024-06-03 00:00:00,0.000199240589
2024-06-03 00:30:00,0.000208749989
2024-06-03 01:00:00,0.000303624023
2024-06-03 01:30:00,0.00532702776
2024-06-03 02:00:00,0.0071327975
2024-06-03 02:30:00,0.00722734723
2024-06-03 03:00:00,0.0107902614
2024-06-03 03:30:00,0.0193760246
2024-06-03 04:00:00,0.0171342194
2024-06-03 04:30:00,0.012556199
2024-06-03 05:00:00,0.00543521997
2024-06-03 05:30:00,0.0033573478
2024-06-03 06:00:00,0.00351835438
2024-06-03 06:30:00,0.0048609795
2024-06-03 07:00:00,0.00608580699
2024-06-03 07:30:00,0.0127748149
2024-06-03 08:00:00,0.021036882
2024-06-03 08:30:00,0.0275282376
2024-06-03 09:00:00,0.0475726016
2024-06-03 09:30:00,0.0972492322
2024-06-03 10:00:00,0.202578098
2024-06-03 10:30:00,0.257254452
2024-06-03 11:00:00,0.215499714
2024-06-03 11:30:00,0.192256734
2024-06-03 12:00:00,0.248484045
2024-06-03 12:30:00,0.24328801
2024-06-03 13:00:00,0.25528729
2024-06-03 13:30:00,0.254661173
2024-06-03 14:00:00,0.263753653
2024-06-03 14:30:00,0.265816391
2024-06-03 15:00:00,0.251866043
2024-06-03 15:30:00,0.237772509
2024-06-03 16:00:00,0.18796362
2024-06-03 16:30:00,0.139932349
2024-06-03 17:00:00,0.0950722694
2024-06-03 17:30:00,0.0884992704
2024-06-03 18:00:00,0.0547581986
2024-06-03 18:30:00,0.0279466808
2024-06-03 19:00:00,0.0144012142
2024-06-03 19:30:00,0.019161988
2024-06-03 20:00:00,0.00752269989
2024-06-03 20:30:00,0.00673106033
2024-06-03 21:00:00,0.00480930414
2024-06-03 21:30:00,0.00443915045
