Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2023-06-01T00:00:00Z
User End Date:,2023-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2023-06-01T00:00:00Z&endtime=2023-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2023-09-13 06:30:00,0.00754914107
2023-09-13 07:00:00,0.00696162134
2023-09-13 07:30:00,0.00553060602
2023-09-13 08:00:00,0.00242343522
2023-09-13 08:30:00,0.00445778761
2023-09-13 09:00:00,0.0131015107
2023-09-13 09:30:00,0.0515833646
2023-09-13 10:00:00,0.083491385
2023-09-13 10:30:00,0.0603952892
2023-09-13 11:00:00,0.0873238966
2023-09-13 11:30:00,0.0693993941
2023-09-13 12:00:00,0.0568598174
2023-09-13 12:30:00,0.0508114025
2023-09-13 13:00:00,0.0393358432
2023-09-13 13:30:00,0.0824633986
2023-09-13 14:00:00,0.0766655281
2023-09-13 14:30:00,0.0155794853
2023-09-13 15:00:00,0.00956217293
2023-09-13 15:30:00,0.00794843119
2023-09-13 16:00:00,0.00680227904
2023-09-13 16:30:00,0.00854125991
2023-09-13 17:00:00,0.00556112081
2023-09-13 17:30:00,0.00555908959
2023-09-13 18:00:00,0.00480961846
2023-09-13 18:30:00,0.00586165395
2023-09-13 19:00:00,0.00899112597
2023-09-13 19:30:00,0.0149577381
2023-09-13 20:00:00,0.0337620713
2023-09-13 20:30:00,0.0527326055
2023-09-13 21:00:00,0.0771328732
2023-09-13 21:30:00,0.0629869252
2023-09-13 22:00:00,0.0934175104
2023-09-13 22:30:00,0.112931311
2023-09-13 23:00:00,0.122633629
2023-09-13 23:30:00,0.119158246
2023-09-14 00:00:00,0.135725528
2023-09-14 00:30:00,0.108113363
2023-09-14 01:00:00,0.0959484577
2023-09-14 01:30:00,0.0858790204
2023-09-14 02:00:00,0.0676123947
2023-09-14 02:30:00,0.147372663
2023-09-14 03:00:00,0.0276731681
2023-09-14 03:30:00,0.011738684
2023-09-14 04:00:00,0.00100602047
2023-09-14 04:30:00,0.0171134323
2023-09-14 05:00:00,0.0437679663
2023-09-14 05:30:00,0.0623635985
2023-09-14 06:00:00,0.100608066
2023-09-14 06:30:00,0.131100446
2023-09-14 07:00:00,0.220354199
2023-09-14 07:30:00,0.266258746
2023-09-14 08:00:00,0.304854006
2023-09-14 08:30:00,0.361277223
2023-09-14 09:00:00,0.435930282
2023-09-14 09:30:00,0.526517749
2023-09-14 10:00:00,0.423680246
2023-09-14 10:30:00,0.37872234
2023-09-14 11:00:00,0.360005319
2023-09-14 11:30:00,0.295219243
2023-09-14 12:00:00,0.255746186
2023-09-14 12:30:00,0.230223611
2023-09-14 13:00:00,0.196087882
2023-09-14 13:30:00,0.151577383
2023-09-14 14:00:00,0.126652285
2023-09-14 14:30:00,0.11281988
