time,rainfall_mm_hr,rainfall_mm,rainfall_1hr,rainfall_3hr,rainfall_6hr,rainfall_24hr
2023-08-06 09:30:00,0.480971992,0.240485996,0.5220231710000011,1.5140301585,1.8882724213,3.7154018422500004
2023-08-06 10:00:00,0.4973225,0.24866125,0.48914724600000115,1.555439517,2.1102187857,3.9496454523
2023-08-06 10:30:00,0.472516984,0.236258492,0.4849197420000011,1.553481564,2.32062115905,4.15360175095
2023-08-06 11:00:00,0.46932441,0.234662205,0.4709206970000011,1.5218990595,2.5110725649999996,4.356110606600001
2023-08-06 11:30:00,0.42981267,0.214906335,0.4495685400000011,1.4565114529999998,2.6746076275,4.540278966000001
2023-08-06 12:00:00,0.534631014,0.267315507,0.4822218420000011,1.4422897850000003,2.863186494,4.78523759775
2023-08-06 12:30:00,0.511871457,0.2559357285,0.5232512355000012,1.4577395175,2.971769676,5.00621478485
2023-08-06 13:00:00,0.424939454,0.212469727,0.4684054555000011,1.4215479945,2.9769875115,5.1786936248
2023-08-06 13:30:00,0.337294132,0.168647066,0.3811167930000011,1.3539365685,2.9074181325,5.2895697233
2023-08-06 14:00:00,0.174517483,0.0872587415,0.25590580750000114,1.206533105,2.7284321645,5.3000767113
2023-08-06 14:30:00,0.112290137,0.0561450685,0.1434038100000011,1.0477718385,2.5042832915,5.2815730418
2023-08-06 15:00:00,0.0537400544,0.0268700272,0.08301509570000111,0.8073263587,2.2496161437,5.2270303735
2023-08-06 15:30:00,0.0846524835,0.04232624175,0.06919626895000111,0.59371687195,2.05145638945,5.20291330625
2023-08-06 16:00:00,0.146793574,0.073396787,0.11572302875000112,0.45464393195,1.8761919264500002,5.21550885175
2023-08-06 16:30:00,0.261545569,0.1307727845,0.2041695715000011,0.41676965045000003,1.77070621895,5.28606739975
2023-08-06 17:00:00,0.40934971,0.204674855,0.33544763950000106,0.53418576395,1.74071886895,5.39303100475
2023-08-06 17:30:00,0.336103618,0.168051809,0.3727266640000011,0.64609250445,1.69386434295,5.47006768325
2023-08-06 18:00:00,0.252922148,0.126461074,0.2945128830000011,0.74568355125,1.55300990995,5.52093057675
2023-08-06 18:30:00,0.21898514,0.10949257,0.23595364400000107,0.8128498795,1.4065667514500002,5.55403078675
2023-08-06 19:00:00,0.119770773,0.0598853865,0.1693779565000011,0.799338479,1.25398241095,5.54678842375
2023-08-06 19:30:00,0.049617853,0.0248089265,0.08469431300000108,0.6933746209999999,1.11014427145,5.52488288045
