Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2025-05-01T00:00:00Z
User End Date:,2025-06-01T23:59:59Z
User Bounding Box:,"31.38,31.28,77.12,77.22"
Data Bounding Box:,"31.45,31.35,77.05,77.15"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2025-05-01T00:00:00Z&endtime=2025-06-01T23:59:59Z&bbox=31.38,31.28,77.12,77.22&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2025-05-12 22:00:00,0.0506123342
2025-05-12 22:30:00,0.0555722602
2025-05-12 23:00:00,0.0528769977
2025-05-12 23:30:00,0.0539395325
2025-05-13 00:00:00,0.0511180684
2025-05-13 00:30:00,0.0531630404
2025-05-13 01:00:00,0.0559829585
2025-05-13 01:30:00,0.0591189526
2025-05-13 02:00:00,0.0584523715
2025-05-13 02:30:00,0.0596254915
2025-05-13 03:00:00,0.0581118539
2025-05-13 03:30:00,0.057156045
2025-05-13 04:00:00,0.0570853762
2025-05-13 04:30:00,0.0539474487
2025-05-13 05:00:00,0.0533638373
2025-05-13 05:30:00,0.0523846224
2025-05-13 06:00:00,0.0488628969
2025-05-13 06:30:00,0.045592498
2025-05-13 07:00:00,0.0444720276
2025-05-13 07:30:00,0.0445979983
2025-05-13 08:00:00,0.0426876545
2025-05-13 08:30:00,0.0439665392
2025-05-13 09:00:00,0.0471591428
2025-05-13 09:30:00,0.0497962125
2025-05-13 10:00:00,0.0587952323
2025-05-13 10:30:00,0.0656366274
2025-05-13 11:00:00,0.0755942836
2025-05-13 11:30:00,0.0681009367
2025-05-13 12:00:00,0.0659675598
2025-05-13 12:30:00,0.0674719587
2025-05-13 13:00:00,0.0707160085
2025-05-13 13:30:00,0.0709066242
2025-05-13 14:00:00,0.0760145336
2025-05-13 14:30:00,0.0760933906
2025-05-13 15:00:00,0.0749556199
2025-05-13 15:30:00,0.0720887631
2025-05-13 16:00:00,0.0684733242
2025-05-13 16:30:00,0.0667525232
2025-05-13 17:00:00,0.0650141314
2025-05-13 17:30:00,0.061576426
2025-05-13 18:00:00,0.0594455265
2025-05-13 18:30:00,0.0586854294
2025-05-13 19:00:00,0.0559931137
2025-05-13 19:30:00,0.0519808494
2025-05-13 20:00:00,0.0531904548
2025-05-13 20:30:00,0.0524174049
2025-05-13 21:00:00,0.0532360151
2025-05-13 21:30:00,0.0545878895
2025-05-13 22:00:00,0.0536198728
2025-05-13 22:30:00,0.0545986742
2025-05-13 23:00:00,0.0504042096
2025-05-13 23:30:00,0.0526171811
2025-05-14 00:00:00,0.0509148724
2025-05-14 00:30:00,0.0493799224
2025-05-14 01:00:00,0.0495066866
2025-05-14 01:30:00,0.0475371778
2025-05-14 02:00:00,0.0462825894
2025-05-14 02:30:00,0.0452907793
2025-05-14 03:00:00,0.0462392271
2025-05-14 03:30:00,0.0461026654
2025-05-14 04:00:00,0.0479433984
2025-05-14 04:30:00,0.048312027
2025-05-14 05:00:00,0.0512050167
2025-05-14 05:30:00,0.0521330945
2025-05-14 06:00:00,0.0550121441
2025-05-14 06:30:00,0.055393137
2025-05-14 07:00:00,0.0562329851
2025-05-14 07:30:00,0.060067039
2025-05-14 08:00:00,0.0645945817
2025-05-14 08:30:00,0.0668466389
2025-05-14 09:00:00,0.0669601187
2025-05-14 09:30:00,0.0683356076
2025-05-14 10:00:00,0.0670465156
